model,tariff,household,run_seed,hour,prompt_tokens,completion_tokens,latency_ms,cost_usd
deepseek/deepseek-chat,comed_hourly,small_suburban,44,479,516,65,3810.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,582,507,65,3371.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,280,506,66,3505.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,480,516,79,3786.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,583,508,74,3356.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,281,506,66,3023.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,481,516,67,2783.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,584,505,62,2735.7,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,282,505,75,3224.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,482,516,69,2904.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,585,505,67,2576.7,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,283,505,68,2416.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,586,505,66,2381.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,483,516,73,3869.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,284,505,69,2565.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,587,505,70,2312.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,588,505,64,2384.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,484,516,81,3850.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,485,516,64,2032.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,589,508,71,2198.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,590,505,73,2662.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,486,516,84,3526.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,591,506,67,2416.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,487,517,84,2691.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,488,514,68,2629.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,592,506,78,4050.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,489,515,63,2204.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,593,506,74,2535.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,594,505,67,2275.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,490,515,69,3298.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,595,505,72,2486.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,491,515,68,2244.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,492,514,66,2267.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,596,505,59,3391.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,493,514,66,3284.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,597,505,64,3206.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,494,515,75,2560.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,598,504,79,2416.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,495,515,76,3650.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,599,507,70,3513.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,600,507,64,3118.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,496,515,82,3901.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,497,515,70,2244.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,601,507,69,2336.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,498,514,71,3976.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,602,507,93,4562.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,603,507,69,2831.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,499,514,77,3688.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,500,514,67,2394.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,604,507,72,3560.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,605,507,70,3919.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,501,513,61,4982.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,606,507,63,3622.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,502,516,64,4282.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,607,508,71,3992.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,503,516,65,3815.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,285,505,66,64803.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,608,505,66,3718.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,504,507,76,3756.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,286,504,66,3260.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,609,505,74,3561.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,505,507,74,3291.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,287,507,72,2337.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,610,505,68,2413.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,506,507,70,2334.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,288,516,97,4787.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,611,505,65,3226.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,507,507,69,3793.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,289,516,80,4189.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,508,507,62,3012.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,612,505,73,4096.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,613,508,64,3211.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,509,507,70,3633.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,290,516,85,4172.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,614,505,64,2945.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,291,516,66,2534.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,510,507,76,3564.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,615,506,67,2221.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,292,516,66,2017.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,616,506,70,2304.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,293,516,73,3904.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,617,506,72,3757.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,294,516,71,2405.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,618,505,70,3338.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,295,517,69,3196.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,619,505,67,3240.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,296,514,73,3568.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,620,505,70,4122.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,297,515,70,3916.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,621,505,70,4237.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,298,515,69,4164.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,299,515,68,2548.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,622,504,81,2950.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,300,514,74,3052.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,623,507,78,3448.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,301,514,66,3159.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,624,516,67,3579.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,302,515,81,2549.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,625,516,70,2120.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,303,515,71,2481.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,626,516,68,2478.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,304,515,77,3822.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,627,516,74,3576.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,305,515,70,2481.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,628,516,83,3564.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,306,514,63,2448.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,629,516,92,3939.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,307,514,69,3034.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,308,514,62,2261.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,630,516,89,3871.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,309,513,67,3608.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,631,517,73,3369.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,310,516,64,3432.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,632,514,66,3425.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,311,516,65,2553.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,633,515,70,2348.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,312,516,65,1979.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,511,508,81,64326.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,634,515,81,3638.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,313,516,64,3268.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,512,505,70,2276.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,635,515,66,2054.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,314,516,70,2114.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,513,505,83,3668.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,636,514,73,3905.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,315,516,69,3830.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,514,505,74,3699.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,637,514,66,3199.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,316,516,76,6521.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,515,505,69,5377.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,638,515,74,5333.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,317,516,72,3540.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,639,515,70,3858.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,516,505,69,4047.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,318,516,71,3175.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,640,515,67,3788.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,517,508,77,4234.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,319,517,82,3621.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,518,505,72,2912.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,641,515,74,3672.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,320,514,67,2508.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,321,515,62,2249.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,519,506,85,3788.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,642,514,80,3886.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,322,515,62,3464.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,643,514,67,3378.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,520,506,69,4207.7,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,323,515,67,3637.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,644,514,65,3118.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,521,506,69,3148.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,324,514,75,4147.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,645,513,77,3523.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,522,505,70,3835.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,325,514,66,3511.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,646,516,63,3385.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,523,505,84,5154.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,647,516,67,3243.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,326,515,68,3512.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,0,515,65,3986.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,0,515,65,4107.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,0,515,65,4172.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,0,507,73,4936.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,0,507,77,5176.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,1,515,72,3539.7,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,1,515,72,4560.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,1,515,74,4677.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,1,507,73,4043.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,1,507,76,4417.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,2,515,69,3310.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,2,515,72,2276.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,2,507,65,1767.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,2,507,75,3466.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,2,515,76,3949.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,3,515,76,2943.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,3,507,80,2845.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,3,515,70,3197.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,3,515,71,2612.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,3,507,77,2820.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,4,515,73,2752.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,4,515,76,3911.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,4,507,77,3829.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,4,507,69,2375.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,4,515,76,2492.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,5,515,73,2476.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,5,507,65,2464.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,5,515,74,3074.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,5,515,73,3075.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,5,507,99,4421.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,6,515,71,3992.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,6,507,82,3871.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,6,515,80,4080.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,6,507,79,3474.7,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,6,515,77,5209.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,7,508,72,3734.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,7,508,76,3531.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,7,508,74,3931.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,7,508,72,6409.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,8,505,66,3502.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,0,515,61,3231.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,7,508,71,6032.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,8,505,66,6101.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,0,515,65,5431.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,8,505,68,4816.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,0,507,73,5871.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,9,505,67,3454.7,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,8,505,64,3683.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,0,515,79,6281.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,8,505,69,3563.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,1,515,76,4171.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,0,515,65,3571.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,9,505,67,3441.1,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,0,507,77,3776.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,0,515,72,3779.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,0,515,75,3781.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,0,507,91,4228.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,10,505,62,2802.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,9,505,72,3214.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,1,515,70,3480.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,1,507,74,3193.7,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,9,505,78,3640.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,1,515,68,3615.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,9,505,70,2922.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,2,515,76,2931.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,1,515,65,2347.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,1,515,79,3166.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,1,507,73,3048.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,2,515,71,2716.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,1,515,74,3895.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,0,515,65,2578.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,0,515,65,2725.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,0,507,72,2832.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,10,505,80,4338.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,1,507,74,3826.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,11,505,84,3863.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,10,505,80,3806.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,10,505,69,2844.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,2,507,79,3780.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,10,505,75,3667.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,0,515,69,4092.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,3,515,77,3259.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,0,507,86,4299.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,2,515,69,3909.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,2,515,69,3533.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,2,515,73,3516.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,2,507,71,3816.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,3,515,75,3536.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,1,515,73,3309.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,1,515,71,3380.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,1,507,63,3343.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,11,505,71,3396.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,12,505,66,3051.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,11,505,69,3166.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,2,507,74,3749.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,0,515,65,2501.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,11,505,71,3712.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,3,515,68,2695.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,1,507,70,2880.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,4,515,74,2984.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,0,515,70,2852.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,3,507,77,3775.9,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,0,507,73,2898.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,0,507,73,2945.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,3,515,73,2831.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,11,505,70,3327.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,1,515,75,3449.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,3,515,76,2936.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,0,515,68,3775.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,3,507,75,2995.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,4,515,73,2803.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,13,508,63,2516.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,2,515,82,2991.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,12,505,70,2634.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,3,507,71,2779.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,12,505,67,2484.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,1,515,74,2734.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,2,507,68,2582.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,2,507,79,3587.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,4,515,73,2780.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,1,507,71,2739.3,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,12,505,73,2618.5,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,12,505,71,3616.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,1,507,73,2841.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,1,515,75,2930.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,2,515,71,2576.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,2,515,82,4123.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,4,515,77,2984.6,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,4,507,69,3394.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,1,515,71,2585.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,5,515,74,4019.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,5,515,71,2740.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,14,505,67,2565.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,3,515,77,2993.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,4,515,70,4092.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,4,507,76,2736.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,5,515,70,2393.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,3,507,72,2496.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,4,507,85,3801.7,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,2,515,78,2761.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,0,515,65,2271.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,2,507,74,2502.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,13,508,93,3936.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,5,515,68,2497.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,3,515,77,2732.4,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,3,507,73,3323.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,13,508,73,3547.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,0,515,65,3105.5,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,2,515,82,3121.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,0,515,65,3212.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,13,508,72,3394.9,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,3,515,75,3557.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,13,508,83,3614.3,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,0,507,72,3885.0,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,15,506,68,2893.8,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,6,515,73,3045.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,6,515,72,3051.7,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,5,507,68,3756.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,2,515,69,3686.2,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,0,515,74,3340.4,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,42,0,515,69,3367.6,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,0,515,73,3497.2,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,44,0,507,78,3497.8,0.0
deepseek/deepseek-chat,comed_hourly,small_suburban,43,0,507,72,3905.1,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,44,1,515,83,3744.0,0.0
deepseek/deepseek-chat,comed_hourly,large_suburban,43,1,515,73,3667.5,0.0
